x,y,z,LR
-45.53554,-15.840811,13.959421,L
-42.634567,-17.929495,14.210398,L
-51.29079,-65.67924,35.407654,L
-50.003826,-65.01089,32.881214,L
-53.0231,-63.438988,34.246212,L
-54.12713,-52.870125,31.21495,L
-52.682392,-53.09147,29.167048,L
-55.038414,-53.199574,29.3443,L
-56.119606,-53.406788,27.481146,L
-58.163246,-53.766212,29.79536,L
-37.817574,-50.62102,35.539177,L
-38.830406,-52.420643,35.577423,L
-40.138588,-52.501465,36.451897,L
-52.819283,-61.763435,39.856575,L
-51.44114,-63.504295,41.802402,L
-51.992065,-64.863235,38.512245,L
-49.610283,-66.73017,37.405632,L
-5.463096,-75.318565,44.865734,L
-7.913163,-77.03928,43.007008,L
-7.5125556,-77.453964,45.315792,L
-18.701725,-69.997604,41.28881,L
-19.356426,-72.15043,41.518917,L
-20.697403,-70.2826,39.3689,L
-22.624828,-71.796104,36.218147,L
-21.902035,-69.08915,36.516014,L
-5.6821218,-55.562035,61.33499,L
-5.2847795,-54.799816,59.294334,L
-6.170155,-56.913403,58.97503,L
-4.278314,-72.218155,50.326866,L
-3.3290362,-68.594215,50.73196,L
-4.029788,-72.3464,47.682823,L
-3.8361897,-72.603615,45.272255,L
-5.2059836,8.72077,38.610485,L
-2.326547,7.473465,37.98987,L
-3.694507,5.514677,40.00281,L
-7.0791025,-16.633516,41.872116,L
-4.343844,-15.078779,42.455856,L
-4.9647207,-18.302404,42.83455,L
-2.4354103,-20.08052,43.282764,L
-4.7909,-21.767262,44.04673,L
-2.7237568,19.65025,-26.43835,L
-4.4690742,17.266338,-25.122726,L
-3.2285724,16.748478,-23.179567,L
-5.3202295,-13.352882,-16.816126,L
-6.7474403,-11.42379,-15.788193,L
-7.4974375,-14.782236,-19.944096,L
-10.250254,-16.333818,-20.66752,L
-8.796002,-18.432425,-20.735859,L
-41.233486,-6.042595,-7.7808137,L
-41.14222,-7.087175,-11.013522,L
-41.52213,-4.7974424,-8.793578,L
-37.604637,6.132635,-16.698635,L
-38.152016,3.8472207,-17.44257,L
-36.39903,5.001798,-18.531672,L
-35.57748,5.222622,-20.756954,L
-34.396885,5.50453,-19.237043,L
-56.770435,-39.644913,-4.9878488,L
-59.202263,-39.18065,-5.9898405,L
-56.55849,-37.778015,-6.622471,L
-59.397194,-20.300083,-13.610843,L
-62.55545,-21.36408,-12.329468,L
-63.49104,-18.88161,-12.745399,L
-66.41827,-17.666798,-13.482142,L
-62.916332,-16.205334,-13.4074955,L
-17.590084,-102.906395,-9.318841,L
-16.934092,-101.81065,-13.040461,L
-19.7221,-101.62719,-13.333697,L
-41.339256,-86.46074,-16.700323,L
-37.14928,-87.1911,-18.911024,L
-41.16399,-84.065506,-17.379389,L
-39.92697,-82.0811,-16.75237,L
-43.32493,-80.81126,-16.006252,L
-6.7074156,-44.692238,4.955166,L
-7.732768,-43.902397,3.8906314,L
-7.043084,-45.58165,3.2321734,L
-19.733543,-61.651165,1.5170889,L
-20.248661,-58.524147,0.96095693,L
-16.44939,-60.621777,1.4724014,L
-13.133052,-59.014416,1.764012,L
-11.037245,-61.41695,2.758643,L
-62.019173,2.0530853,24.880993,L
-61.718395,6.643097,24.20187,L
-61.217964,6.5530305,26.759161,L
-40.194458,1.2379782,30.60577,L
-40.06357,2.3108954,29.33762,L
-37.60684,2.8667207,29.370464,L
-36.15865,4.8634744,28.513983,L
-36.212543,4.2873106,29.83379,L
-43.661377,5.377746,47.38543,L
-41.65612,5.1040015,43.68346,L
-40.44838,5.4401927,45.691906,L
-41.76803,22.608149,42.556843,L
-44.846935,21.020555,41.259727,L
-43.302284,22.270117,40.12774,L
-45.490215,21.82669,38.295403,L
-43.726906,24.087866,39.476448,L
-44.351814,26.193949,38.327312,L
-41.177113,25.741266,39.360817,L
-26.345917,27.4911,37.008125,L
-27.161713,30.747625,38.441322,L
-25.565575,30.811392,36.65308,L
-25.315277,34.269783,37.24581,L
-24.149452,31.055017,34.89727,L
-41.059418,-35.6351,39.7594,L
-42.97952,-35.71563,41.072987,L
-42.06752,-33.96026,38.061016,L
-49.428913,-26.077118,36.676456,L
-48.744835,-26.43237,35.19952,L
-50.11384,-25.486872,35.50185,L
-51.188564,-25.288866,34.39044,L
-51.596687,-24.487146,35.680122,L
-43.97007,-19.879961,42.765633,L
-48.168587,-18.464958,45.540462,L
-45.8731,-20.036396,41.7642,L
-53.52178,-12.167738,32.51777,L
-55.668774,-11.697833,36.484764,L
-57.766827,-10.122755,35.43595,L
-61.526855,-10.39256,37.204185,L
-59.80619,-8.752797,34.151108,L
-62.026234,-8.156519,32.77568,L
-58.033375,-8.6842785,31.047403,L
-59.264526,-2.5917923,25.302992,L
-56.704735,-4.421129,22.22845,L
-59.793556,-2.1034791,23.730213,L
-60.258923,-1.9469919,22.086584,L
-20.170473,-52.734253,61.36382,L
-22.294071,-54.516247,65.199646,L
-22.284235,-52.510498,62.36144,L
-31.305252,-46.05166,60.50654,L
-33.815605,-47.57909,63.249218,L
-35.43782,-47.39754,61.421917,L
-38.892124,-49.987682,60.667065,L
-36.88909,-47.40544,60.034943,L
-35.351154,-35.04055,67.627686,L
-32.833996,-36.501698,63.696594,L
-35.154358,-36.4627,63.76899,L
-32.48394,-39.145412,45.898018,L
-33.04451,-40.087517,47.948692,L
-33.3792,-40.722385,46.340355,L
-35.637787,-42.50329,46.90683,L
-34.321724,-41.666885,45.21529,L
-35.960014,-42.834633,44.267475,L
-33.36558,-41.140583,43.461906,L
-38.511208,-34.35626,37.882908,L
-37.953667,-36.662506,39.07331,L
-39.471798,-36.054928,39.447716,L
-41.131584,-38.701256,40.598408,L
-5.356434,-10.450747,56.51488,L
-3.2565408,-13.104921,55.269135,L
-4.7852726,-12.984488,57.16091,L
-4.3769064,-25.740528,61.968628,L
-5.145509,-25.994282,59.812355,L
-3.7655282,-28.834614,59.298775,L
-3.72165,-31.967682,57.483265,L
-3.7576263,-31.75,59.313232,L
-12.849266,-28.919535,71.636154,L
-11.150762,-28.818802,74.41562,L
-10.789019,-31.3435,70.40123,L
-10.0761175,-42.7161,75.09696,L
-7.2476563,-43.66526,73.16836,L
-10.759729,-43.020546,71.86742,L
-11.94047,-42.69989,69.144005,L
-13.813635,-43.10479,71.29629,L
-13.354441,-45.223278,71.02028,L
-13.599141,-45.151085,73.50276,L
-19.06258,-50.502796,60.644276,L
-17.635292,-51.51305,61.818054,L
-18.619606,-52.198082,60.75535,L
-18.57233,-53.71772,61.553272,L
-22.622824,32.68698,34.187878,L
-23.255997,29.6323,34.38568,L
-23.637058,24.967936,48.978783,L
-22.958004,27.325512,47.239517,L
-24.793224,28.93753,51.350494,L
-23.290653,32.36499,53.541557,L
-23.488447,29.737812,55.41814,L
-22.315155,1.6411098,54.161438,L
-21.393389,5.307228,53.438,L
-22.270994,3.6113687,56.153267,L
-13.783762,10.336345,63.766315,L
-15.383527,12.224785,61.897156,L
-13.449797,13.493924,62.273994,L
-12.684206,16.910446,61.91869,L
-11.560711,15.21315,64.751144,L
-8.8376,16.849197,66.68234,L
-10.197806,13.31019,67.185776,L
-7.1046486,-7.7095594,59.640343,L
-4.905664,-5.699642,60.14983,L
-5.746901,-7.7238708,57.918983,L
-4.000495,-7.742114,56.31601,L
-1.7849861,33.85413,-10.256121,L
-2.6131454,31.535578,-6.6942315,L
-1.6798891,34.83245,-7.665808,L
-3.080445,43.415035,10.603494,L
-1.2918078,39.385185,8.838289,L
-1.2636755,39.770767,12.424237,L
-1.9918019,35.79562,13.715719,L
-1.8153588,39.616096,16.177168,L
-3.4040961,51.035103,22.48735,L
-3.884687,47.59683,18.733759,L
-4.1712627,47.23945,23.114893,L
-7.6726027,28.184946,30.508118,L
-9.319896,30.315357,28.496593,L
-10.26265,27.035135,29.289715,L
-11.287066,26.339329,28.497992,L
-11.319611,23.991856,30.751028,L
-11.552767,21.596462,31.83958,L
-10.886435,22.074005,32.70245,L
-8.246255,13.292505,47.955853,L
-7.927574,12.583661,45.665874,L
-6.9126863,11.515276,47.63772,L
-5.4622574,8.796343,46.829884,L
-5.69134,9.447547,49.69205,L
-47.802612,28.560434,-15.723552,L
-46.61046,26.809994,-16.216639,L
-45.533035,29.886822,-17.637714,L
-26.224115,40.977215,-12.868258,L
-26.724712,38.0491,-12.192187,L
-25.62978,39.606117,-13.8920765,L
-25.186659,37.5667,-15.77856,L
-25.755405,41.34234,-17.141739,L
-19.285208,57.184216,-6.1777606,L
-19.686056,57.248238,-8.037564,L
-16.87988,57.656532,-8.621414,L
-1.4723005,52.803467,-24.763067,L
-4.2962747,54.5935,-27.068521,L
-3.331016,50.497017,-27.059017,L
-6.17309,47.577557,-25.661402,L
-2.921781,47.034584,-27.693567,L
-2.734275,43.904312,-28.376118,L
-1.3251054,45.74579,-25.88563,L
-5.683479,37.275078,-11.092924,L
-6.334486,35.31056,-12.301959,L
-3.9167304,34.611797,-12.090062,L
-2.6306024,31.614222,-12.032911,L
-46.571205,6.1687174,17.706553,L
-48.104065,6.335127,15.468452,L
-46.776722,7.3044386,17.452429,L
-55.743633,20.859547,20.62392,L
-57.154957,17.852177,19.339754,L
-57.28603,19.822515,17.361942,L
-56.11088,19.265766,13.597437,L
-57.119484,21.20708,14.4157915,L
-37.216026,34.430527,14.71033,L
-37.78808,32.418552,15.030188,L
-36.290825,34.045498,12.5954075,L
-53.18215,31.70925,-1.8677576,L
-53.642292,31.06782,0.98631907,L
-52.548298,28.943445,-0.4376788,L
-49.45562,27.07844,1.6966803,L
-48.58866,27.893484,-0.6705894,L
-44.370766,27.879328,0.5159511,L
-47.103996,28.68689,-2.118898,L
-48.93998,32.44141,-15.918739,L
-48.64814,30.936329,-12.63542,L
-48.677177,29.62041,-14.361699,L
-46.82839,27.323008,-11.68241,L
-57.751343,-21.407225,2.5853195,L
-60.315712,-19.454893,3.3212953,L
-56.220367,-20.952404,2.399731,L
-40.87954,-21.064976,3.9112167,L
-43.813503,-18.220816,5.0542345,L
-42.29063,-20.505138,1.6026062,L
-43.957695,-19.441395,-0.054492783,L
-41.78133,-22.588642,-0.188934,L
-36.682873,-13.0698595,16.556908,L
-36.71726,-16.185467,16.537594,L
-36.210358,-13.005257,15.606671,L
-39.89333,-6.528798,8.489783,L
-39.23318,-9.989057,7.01727,L
-40.485107,-9.267351,5.397338,L
-42.66881,-12.7,1.9838688,L
-41.048756,-8.507349,3.6485696,L
-41.6345,-8.104426,1.7586813,L
-41.117687,-5.464925,5.411201,L
-30.541134,22.838177,7.6104555,L
-31.272064,20.095453,7.3590317,L
-30.464264,23.78771,6.3117013,L
-30.786459,24.490902,4.9263425,L
-29.972961,26.53938,4.79745,L
-57.772316,-33.374077,44.985374,L
-58.999195,-37.005085,46.179043,L
-60.2566,-35.17253,44.235462,L
-54.82589,-40.542988,30.0573,L
-55.6827,-41.45349,31.48399,L
-53.92707,-42.14147,29.890783,L
-54.02376,-44.053215,28.64242,L
-52.52761,-42.933636,28.354656,L
-51.509064,-27.118597,15.28275,L
-52.958874,-30.112705,14.232251,L
-50.11843,-30.246908,14.064245,L
-45.290794,-38.48347,14.811979,L
-45.288948,-39.027683,17.466831,L
-47.87647,-38.508644,15.782274,L
-50.313988,-38.80637,16.93806,L
-50.855083,-37.552383,14.387706,L
-54.20855,-36.416565,13.477419,L
-51.160988,-36.1156,12.649256,L
-51.9516,-24.792923,2.7042077,L
-54.080914,-25.1208,4.00754,L
-55.928265,-23.231897,3.056271,L
-60.573555,-21.65449,3.8960807,L
-44.958813,-78.52318,12.865068,L
-47.62369,-79.351395,12.262163,L
-48.27884,-77.190094,14.053164,L
-43.741497,-65.33238,10.896231,L
-44.194256,-65.97914,9.890439,L
-45.753643,-65.40654,9.535367,L
-47.50329,-65.02754,7.5785575,L
-47.806843,-65.75951,9.736673,L
-42.479164,-56.360016,21.602352,L
-40.402824,-56.439625,20.324741,L
-41.85769,-55.250397,19.394718,L
-48.775043,-49.06337,7.029503,L
-48.053444,-50.883217,8.209642,L
-49.572956,-50.30036,6.4389586,L
-51.536366,-51.516357,6.0387344,L
-51.304535,-49.11474,5.2241564,L
-53.321117,-47.942116,4.1196837,L
-51.61497,-47.04888,4.595781,L
-61.371376,-36.63479,2.7025094,L
-57.433582,-36.943764,1.2546375,L
-60.534264,-35.421886,1.2999752,L
-59.695213,-34.163044,-0.5512412,L
-63.793922,-34.02572,1.31278,L
-24.859844,-60.39983,54.053944,L
-24.008205,-61.68302,52.776234,L
-24.530048,-60.86222,51.794006,L
-26.71568,-64.814804,40.074512,L
-25.483389,-63.52815,38.731163,L
-25.429277,-64.47157,36.342598,L
-25.59079,-64.74632,33.244865,L
-26.562626,-66.1601,33.983295,L
-37.7157,-64.94436,46.389885,L
-35.877495,-64.971924,45.576366,L
-36.401314,-67.83393,49.164673,L
-35.17789,-85.02275,31.27587,L
-31.8261,-84.4124,32.686584,L
-33.453407,-85.68236,28.80238,L
-32.514885,-83.79133,25.979523,L
-34.68028,-85.849335,25.32283,L
-35.28949,-86.07156,22.383413,L
-37.055843,-86.82545,24.689642,L
-45.768383,-77.80666,16.384449,L
-43.22716,-79.57957,14.92411,L
-43.07563,-78.50554,13.497229,L
-41.4682,-79.02431,11.3132105,L
-19.561813,-62.594887,19.300976,L
-20.149036,-63.972523,17.337503,L
-20.338264,-64.803215,18.632067,L
-5.1172075,-73.10625,21.366602,L
-4.557805,-70.97842,18.746967,L
-1.4487431,-73.37459,19.48378,L
-1.3861424,-76.35582,16.836245,L
-0.9799243,-77.25019,19.914461,L
-15.274989,-86.297874,39.249992,L
-12.44813,-84.84898,38.010265,L
-12.779805,-87.48795,37.937103,L
-10.07439,-96.861084,17.957333,L
-9.046282,-94.3538,18.481411,L
-10.154387,-94.96562,14.463303,L
-8.519509,-94.830284,12.585155,L
-9.714145,-98.190125,12.372818,L
-8.5102625,-100.99422,10.743674,L
-10.64209,-100.81587,13.016133,L
-29.351284,-96.785545,10.4352665,L
-26.13088,-96.70552,7.667672,L
-27.640259,-95.02211,7.3492575,L
-25.77615,-92.482834,5.439883,L
-28.770117,-92.3834,6.9841385,L
-11.98479,-26.474773,45.042397,L
-13.388433,-25.46172,43.173878,L
-13.532295,-27.959421,43.21644,L
-12.936482,-37.813663,43.395737,L
-13.789932,-35.92456,42.007565,L
-11.190803,-36.553204,43.687176,L
-9.036356,-35.33818,44.310143,L
-7.1441903,-37.442764,45.59554,L
-4.6454062,-54.757774,45.62205,L
-4.4343443,-52.11316,44.969364,L
-5.7788467,-53.979267,43.676735,L
-10.301922,-54.68268,31.694727,L
-12.296612,-52.08831,32.875343,L
-12.263719,-52.126152,31.57629,L
-12.538355,-49.389534,31.950592,L
-11.418385,-52.535545,30.67009,L
-10.290849,-52.65679,30.055248,L
-10.085685,-54.67624,29.033978,L
-17.12053,-62.931774,22.029385,L
-15.111323,-63.424366,20.372494,L
-17.713398,-62.307594,20.18607,L
-17.465076,-61.169434,18.550165,L
-1.0908769,18.038969,6.561535,L
-0.79512537,13.8418865,5.8829517,L
-0.7838344,14.687384,7.702653,L
-0.82026416,-4.638962,15.5059185,L
-1.5084139,-4.9892945,13.237543,L
-1.6304958,-7.814084,14.216059,L
-2.4127135,-10.6925335,13.535873,L
-1.359328,-10.82305,14.893585,L
-3.484021,-6.217878,31.800787,L
-3.2212162,-5.5892115,31.390097,L
-3.4377398,-9.123724,31.240768,L
-0.5124079,-32.562614,23.952938,L
-0.17157832,-29.169529,23.333275,L
0.034366507,-32.48429,21.425938,L
0.11399128,-32.080963,18.848867,L
0.274749,-35.451347,19.09821,L
0.5685317,-37.462887,16.354597,L
0.4234259,-37.87937,19.512144,L
-1.8560936,-47.689564,18.29048,L
-2.7062595,-47.676216,16.374247,L
-2.2888198,-50.46999,15.406448,L
-3.044929,-53.226196,12.584302,L
-3.5898757,-53.12274,15.490171,L
-33.629856,21.373083,-24.00333,L
-33.274323,18.006336,-22.72068,L
-31.702688,19.283615,-25.146988,L
-24.274483,5.2234306,-18.332424,L
-25.696918,5.7496004,-18.646107,L
-26.03982,3.3904128,-16.980116,L
-27.391638,1.7293926,-17.492008,L
-26.396454,1.4009362,-16.84722,L
-14.020048,-0.077094965,-14.31561,L
-15.190165,0.6882486,-14.718874,L
-16.408411,-2.384357,-13.259232,L
-35.51076,-12.754923,-22.62019,L
-35.32168,-11.153815,-22.204876,L
-34.46688,-10.980806,-24.281105,L
-32.879692,-9.343405,-25.900654,L
-31.193558,-10.636305,-25.247532,L
-28.020985,-9.651579,-26.32542,L
-29.550272,-11.533857,-24.34133,L
-22.512062,-19.237715,-19.9659,L
-19.728252,-17.713541,-21.945053,L
-18.268368,-20.120314,-23.105684,L
-18.546314,-21.823406,-27.478256,L
-18.033157,-22.666456,-24.235096,L
-61.60598,-8.340614,-4.066832,L
-58.404846,-9.335299,-8.958899,L
-59.089333,-7.6984215,-6.7775354,L
-51.01399,-0.28733963,-23.401236,L
-51.36493,-2.6561127,-22.866507,L
-52.567665,-0.5252,-24.448664,L
-56.32591,0.13687144,-24.367107,L
-54.986275,2.3874269,-25.884378,L
-43.217945,12.153522,-20.406752,L
-45.175438,16.947868,-19.146809,L
-43.984577,18.879797,-22.370296,L
-38.831535,3.5152478,-39.255253,L
-40.170433,3.7009156,-37.822292,L
-41.394814,1.2421415,-38.62296,L
-44.052658,-0.011544242,-38.614365,L
-42.875675,-0.6375394,-40.725033,L
-44.569523,-2.2039232,-43.177437,L
-41.6914,-0.80637276,-43.949684,L
-31.020563,-5.23216,-38.217876,L
-30.982641,-7.3219705,-39.082657,L
-31.45206,-7.420376,-36.665745,L
-31.767588,-9.946646,-35.98994,L
-30.920002,-8.307346,-34.884144,L
-41.888863,-71.863106,1.0831316,L
-42.52702,-73.129456,-0.29157874,L
-42.623177,-70.299324,-0.9034914,L
-47.782536,-61.58601,-8.938116,L
-45.15203,-62.546673,-7.6381354,L
-44.941063,-60.795605,-8.020575,L
-42.987247,-61.04832,-7.7110376,L
-45.072746,-59.15395,-8.325979,L
-60.527794,-41.433327,-15.245825,L
-58.33844,-44.37138,-14.855023,L
-59.980213,-41.95485,-17.27616,L
-51.054943,-45.004433,-27.184383,L
-50.90559,-46.390175,-24.577131,L
-48.59708,-44.86814,-22.66886,L
-46.98771,-44.81948,-18.77775,L
-46.901375,-43.318127,-22.042372,L
-45.359158,-42.188614,-21.171879,L
-46.25548,-42.223064,-25.452457,L
-44.79274,-22.284435,-31.369696,L
-44.559692,-24.746286,-28.289484,L
-43.484062,-21.58856,-28.783728,L
-42.706985,-21.122166,-26.594986,L
-42.235744,-18.456753,-29.425781,L
-13.779623,-76.97113,10.065625,L
-15.088025,-76.65759,8.370816,L
-13.580042,-78.51825,9.284493,L
-2.2389884,-79.74719,-1.9290421,L
-1.6877124,-77.65152,0.71962607,L
-4.27575,-77.04646,-1.6199249,L
-5.5215464,-74.43445,-2.1873317,L
-6.6139693,-77.353455,-3.9450943,L
-14.6052885,-91.43473,-9.5287075,L
-12.416969,-91.266464,-10.394458,L
-16.233349,-89.40069,-9.615521,L
-25.94057,-70.27202,-6.3229914,L
-23.504568,-72.230515,-7.2030783,L
-25.44435,-68.39783,-7.966081,L
-24.304688,-65.42699,-11.28204,L
-26.833218,-64.2529,-8.803057,L
-27.426788,-60.63662,-9.553202,L
-28.431952,-63.010803,-8.055435,L
-31.69894,-47.550175,-22.066057,L
-27.033442,-47.200172,-21.074635,L
-30.684881,-44.401817,-23.763184,L
-29.742523,-41.08962,-25.047094,L
-34.178474,-42.016468,-26.474344,L
-1.9263413,-11.977873,-0.099828914,L
-2.643898,-13.84314,-2.8361747,L
-2.7155015,-16.386646,-2.1592927,L
-15.895391,-30.14411,-6.4764113,L
-14.20952,-27.404636,-7.275716,L
-17.75722,-29.508488,-7.2678804,L
-19.736378,-29.020512,-7.7975564,L
-22.138119,-31.595388,-6.8146086,L
-16.006952,-38.6603,0.21216527,L
-19.317694,-39.238678,0.5475104,L
-18.517551,-38.741814,-0.41598994,L
-24.851849,-33.736588,-8.380762,L
-27.867996,-36.07275,-7.633905,L
-28.567682,-34.93288,-8.909687,L
-31.485199,-35.71276,-9.522886,L
-28.559711,-33.253036,-10.131836,L
-28.847591,-31.932362,-11.292676,L
-25.507849,-31.22291,-10.849396,L
-32.86372,-41.105774,-12.051141,L
-31.564386,-38.574432,-14.812994,L
-33.708706,-38.8435,-13.876749,L
-33.923454,-36.512405,-15.694028,L
-34.59969,-39.638348,-13.735182,L
-41.217113,-13.076589,55.5955,L
-44.09095,-10.80755,56.583626,L
-44.160786,-10.694517,58.93972,L
-38.048634,-7.985362,61.908875,L
-39.249355,-6.669879,60.47107,L
-35.10434,-8.066982,57.65153,L
-33.233173,-8.36277,53.47116,L
-32.185734,-9.586327,54.748608,L
-35.810883,-26.432728,49.63908,L
-37.07316,-25.04407,48.48048,L
-37.799805,-24.214756,49.944527,L
-40.08626,-16.356611,56.16936,L
-38.355083,-17.777887,53.328156,L
-39.00431,-15.148076,54.907234,L
-38.321728,-14.702336,52.928253,L
-26.371256,-25.896862,55.44571,L
-26.329151,-26.521906,52.756226,L
-28.1418,-26.152828,54.322395,L
-34.62902,-26.36701,53.62478,L
-32.116394,-26.534155,52.51891,L
-34.0867,-26.752338,51.11087,L
-34.137695,-27.218502,49.585968,L
-29.490566,-13.875897,69.82201,L
-29.110067,-16.674763,72.57735,L
-31.29865,-18.575378,72.31871,L
-30.243748,-25.276377,61.89607,L
-29.142527,-24.931011,64.063156,L
-27.617672,-25.489086,59.5,L
-25.215189,-25.789112,57.255817,L
-30.037601,-10.501037,53.60778,L
-31.840023,-10.19346,57.517597,L
-33.300255,-12.63278,68.33227,L
-31.38013,-10.989949,64.189735,L
-30.752666,-12.273047,67.06327,L
-28.291424,-12.597792,65.60418,L
-22.745258,60.32735,21.149197,L
-19.707737,59.119408,21.688168,L
-21.787052,57.479744,24.680262,L
-23.625515,51.552784,32.441933,L
-20.232418,52.089508,29.36677,L
-21.931316,51.55478,34.16319,L
-20.269089,51.552753,35.65812,L
-20.888996,47.75955,35.887096,L
-28.806183,48.82459,15.904556,L
-27.442684,48.520782,13.354517,L
-28.145441,50.075306,16.262394,L
-25.254873,54.03471,21.03677,L
-25.409254,53.953186,18.337006,L
-25.514965,57.429432,19.838806,L
-24.435398,60.3184,17.627598,L
-31.843456,37.80506,26.163782,L
-32.986168,40.412743,25.377735,L
-30.315033,39.260517,22.657768,L
-26.94133,43.946186,18.134375,L
-29.502863,43.137054,18.65179,L
-28.487753,47.100964,18.91644,L
-29.936926,49.53602,17.601147,L
-52.08706,-10.667364,8.851332,L
-50.017788,-10.395931,7.7224436,L
-51.83015,-7.5844817,5.6662827,L
-57.01701,0.6400105,2.2362218,L
-53.7463,-1.4055189,2.6969872,L
-55.938763,1.921678,0.6888257,L
-54.072754,2.7891698,-0.57058257,L
-56.51188,5.1163454,-0.72407943,L
-65.16524,-10.837985,10.573062,L
-63.934387,-13.35378,10.875702,L
-63.328392,-10.604969,8.641173,L
-56.877052,-8.023021,6.4875107,L
-57.566425,-10.458399,8.34893,L
-54.744728,-10.469914,8.609497,L
-52.977234,-11.81981,11.331205,L
-51.62738,-56.0997,40.887646,L
-50.759632,-56.027534,37.832508,L
-51.14367,-54.76594,39.150917,L
-52.18742,-50.97952,39.28407,L
-51.361763,-51.83537,37.043232,L
-52.24349,-50.91226,36.69987,L
-52.585377,-51.27788,34.823692,L
-54.006092,-50.602745,36.83998,L
-42.98219,-50.384632,40.515717,L
-43.255424,-52.45746,40.662422,L
-44.74867,-52.37606,42.45304,L
-52.253155,-54.802326,45.30742,L
-50.85662,-55.419544,45.69608,L
-52.258263,-56.062176,44.056496,L
-52.177143,-57.40642,42.52494,L
-8.490525,-73.95244,54.24301,L
-9.601683,-75.8918,52.109913,L
-10.984376,-73.73271,52.491913,L
-14.962008,-68.76601,49.746174,L
-14.421259,-70.62413,49.477253,L
-16.14795,-69.11035,48.61956,L
-17.411396,-69.68393,46.510925,L
-17.684216,-67.89193,47.273735,L
-12.301569,-58.503277,60.55863,L
-11.211341,-59.23822,59.54911,L
-11.004233,-61.173412,61.16754,L
-8.8861,-70.90182,58.919685,L
-7.034295,-68.42717,60.205853,L
-7.231059,-71.71205,57.15426,L
-5.728236,-71.98215,55.293865,L
-8.871439,-0.13593559,41.87577,L
-8.254644,-1.4782838,41.888054,L
-9.278288,-3.2065003,42.37789,L
-10.630409,-11.092001,43.339905,L
-9.586523,-9.363789,43.3854,L
-10.375852,-12.46404,42.540367,L
-9.485674,-13.88766,41.90966,L
-11.0767,-15.210157,41.3721,L
-3.1297243,18.230768,-13.512327,L
-2.86642,15.369642,-13.396299,L
-3.3154387,13.572344,-11.3091,L
-3.1067228,0.13448867,-7.9938455,L
-3.4268813,1.8987347,-9.178006,L
-2.5938485,-4.218087,-10.875563,L
-2.2551465,-7.782304,-12.874817,L
